link,job,company,salary,area,experience,education,companytype,direction
https://jobs.51job.com/hadongbin-fzx/142842187.html?s=sou_sou_soulb&t=0_0,音频主播（不露脸）,保定梵沐文化传播有限公司,1-1.5万,哈尔滨-方正县,无需经验,无学历要求,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/changchun-syq/142841390.html?s=sou_sou_soulb&t=0_0,音频主播（不露脸）,保定梵沐文化传播有限公司,1-1.5万,长春-双阳区,无需经验,无学历要求,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/guiyang-gshq/142841698.html?s=sou_sou_soulb&t=0_0,音频主播（不露脸）,保定梵沐文化传播有限公司,1-1.5万,贵阳-观山湖区,无需经验,无学历要求,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/baise/143217240.html?s=sou_sou_soulb&t=0_0,高薪诚聘娱乐主播,保定梵沐文化传播有限公司,1-1.5万,百色,无需经验,无学历要求,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/baise/143217258.html?s=sou_sou_soulb&t=0_0,高薪诚聘娱乐主播,保定梵沐文化传播有限公司,1-1.5万,百色,无需经验,无学历要求,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/baise/143217259.html?s=sou_sou_soulb&t=0_0,高薪诚聘娱乐主播,保定梵沐文化传播有限公司,1-1.5万,百色,无需经验,无学历要求,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/suzhou/143196900.html?s=sou_sou_soulb&t=0_0,高薪诚聘娱乐主播,保定梵沐文化传播有限公司,1-1.5万,苏州,无需经验,无学历要求,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/yichang-xlq/142694756.html?s=sou_sou_soulb&t=0_0,音频主播（不露脸）,保定梵沐文化传播有限公司,8千-1万,宜昌-西陵区,无需经验,无学历要求,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/huhhot/143200731.html?s=sou_sou_soulb&t=0_0,高薪诚聘娱乐主播,保定梵沐文化传播有限公司,1-1.5万,呼和浩特,无需经验,无学历要求,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/kunming-gdq/144025289.html?s=sou_sou_soulb&t=0_0,主播/主播助理/带货主播,宜春经济技术开发区塔塔部落贸易商行,8千-1.2万,昆明-官渡区,无需经验,高中,民营,互联网/电子商务
https://jobs.51job.com/kunshan/137981362.html?s=sou_sou_soulb&t=0_0,主播运营,苏州上喜上食品有限公司,6千-1万,昆山,3-4年经验,大专,民营,批发/零售
https://jobs.51job.com/shenzhen-lhq/143392320.html?s=sou_sou_soulb&t=0_0,主播助理,深圳市好客食品有限公司,5-8千,深圳-龙华区,2年经验,大专,民营,计算机软件
https://jobs.51job.com/shenzhen-baq/144121067.html?s=sou_sou_soulb&t=0_0,网红主播,广东中泽通信控股集团有限公司,1-2万,深圳-宝安区,无需经验,无学历要求,民营,计算机软件
https://jobs.51job.com/zhongshan/143640010.html?s=sou_sou_soulb&t=0_0,抖音主播,中山市银轩服饰有限公司,6千-1万,中山,1年经验,无学历要求,民营,服装/纺织/皮革
https://jobs.51job.com/kunming-gdq/140148622.html?s=sou_sou_soulb&t=0_0,颜值主播（6小时上班制+可包住+配车+分红等）,云南东澳控股有限责任公司,1-2万,昆明-官渡区,无需经验,无学历要求,民营,娱乐/休闲/体育
https://jobs.51job.com/jiaxing/123204312.html?s=sou_sou_soulb&t=0_0,（恒源祥羊绒）直播主播,无锡恒安羊绒服饰有限公司,80-100万/年,嘉兴,1年经验,无学历要求,民营,服装/纺织/皮革
https://jobs.51job.com/kunming-gdq/140945327.html?s=sou_sou_soulb&t=0_0,小白4K无责保底视频主播,云南东澳控股有限责任公司,4-8千,昆明-官渡区,无需经验,无学历要求,民营,娱乐/休闲/体育
https://jobs.51job.com/kunming-gdq/141136546.html?s=sou_sou_soulb&t=0_0,语音/视频主播（日结）,云南东澳控股有限责任公司,6千-1.2万,昆明-官渡区,无需经验,无学历要求,民营,娱乐/休闲/体育
https://jobs.51job.com/foshan-nhq/144097304.html?s=sou_sou_soulb&t=0_0,直播主播,广东一方制药有限公司,5-8千,佛山-南海区,1年经验,大专,国企,制药/生物工程
https://jobs.51job.com/hefei/141879882.html?s=sou_sou_soulb&t=0_0,主播,安徽尚亿热能有限公司,5千-1万,合肥,2年经验,大专,民营,机械/设备/重工
https://jobs.51job.com/shenyang-sbxq/143436652.html?s=sou_sou_soulb&t=0_0,新媒体主播,沈阳新生电气集团有限公司,3-5千,沈阳-沈北新区,2年经验,中技/中专,民营,电气/电力/水利
https://jobs.51job.com/guangzhou-hzq/142541692.html?s=sou_sou_soulb&t=0_0,淘宝服装主播,广州无何有服装有限公司,8千-1.2万,广州-海珠区,2年经验,大专,民营,服装/纺织/皮革
https://jobs.51job.com/shanghai-jaq/143091959.html?s=sou_sou_soulb&t=0_0,主播,新视界眼科医院集团,6千-1.2万,上海-静安区,2年经验,大专,民营,医疗/护理/卫生
https://jobs.51job.com/guangzhou-byq/138514274.html?s=sou_sou_soulb&t=0_0,主播,广州市蓝迅表业有限公司,8千-1.5万,广州-白云区,1年经验,大专,民营,互联网/电子商务
https://jobs.51job.com/guangzhou-byq/143415627.html?s=sou_sou_soulb&t=0_0,直播主播（接受新手可培养）,广东省运通四方汽车配件有限公司,5-8千,广州-白云区,1年经验,大专,民营,批发/零售
https://jobs.51job.com/shenzhen-ftq/142830920.html?s=sou_sou_soulb&t=0_0,不露脸/无任务/音频主播,山西予安传媒有限公司,1-2万,深圳-福田区,无需经验,无学历要求,合资,影视/媒体/艺术/文化传播
https://jobs.51job.com/kunming-gdq/140439613.html?s=sou_sou_soulb&t=0_0,内容型娱乐主播8K,云南东澳控股有限责任公司,4-8千,昆明-官渡区,无需经验,无学历要求,民营,娱乐/休闲/体育
https://jobs.51job.com/kunming-gdq/140645477.html?s=sou_sou_soulb&t=0_0,1W保底视频主播包做流量,云南东澳控股有限责任公司,6千-1.2万,昆明-官渡区,无需经验,无学历要求,民营,娱乐/休闲/体育
https://jobs.51job.com/dongguan/143721419.html?s=sou_sou_soulb&t=0_0,音频声优主播（不露脸）,山西予安传媒有限公司,1-2万,东莞,1年经验,高中,合资,影视/媒体/艺术/文化传播
https://jobs.51job.com/kunming-gdq/140945828.html?s=sou_sou_soulb&t=0_0,主播助理,云南东澳控股有限责任公司,4-8千,昆明-官渡区,无需经验,无学历要求,民营,娱乐/休闲/体育
https://jobs.51job.com/kunming-gdq/140946052.html?s=sou_sou_soulb&t=0_0,主播/直播/模特/歌手/驻唱/抖音,云南东澳控股有限责任公司,8千-1.6万,昆明-官渡区,无需经验,无学历要求,民营,娱乐/休闲/体育
https://jobs.51job.com/kunming-gdq/141322275.html?s=sou_sou_soulb&t=0_0,网红主播（接受应届生小白）,云南东澳控股有限责任公司,6千-1.2万,昆明-官渡区,无需经验,无学历要求,民营,娱乐/休闲/体育
https://jobs.51job.com/kunming-gdq/141887240.html?s=sou_sou_soulb&t=0_0,6500保底招娱乐主播可预知,云南东澳控股有限责任公司,6.5千-1.2万,昆明-官渡区,无需经验,无学历要求,民营,娱乐/休闲/体育
https://jobs.51job.com/kunming-gdq/142105007.html?s=sou_sou_soulb&t=0_0,主播/直播/模特/歌手/驻唱/抖音,云南东澳控股有限责任公司,7千-1.4万,昆明-官渡区,无需经验,无学历要求,民营,娱乐/休闲/体育
https://jobs.51job.com/shanghai-bsq/143759448.html?s=sou_sou_soulb&t=0_0,直播主播,路路马（上海）运动用品有限公司,1.5-2万,上海-宝山区,2年经验,本科,民营,服装/纺织/皮革
https://jobs.51job.com/kunming-plq/143726244.html?s=sou_sou_soulb&t=0_0,医美主播,昆明娇点整形美容医院有限公司,6千-1万,昆明-盘龙区,无需经验,无学历要求,民营,医疗/护理/卫生
https://jobs.51job.com/kunming-plq/143726296.html?s=sou_sou_soulb&t=0_0,彩妆主播,昆明娇点整形美容医院有限公司,6千-1万,昆明-盘龙区,无需经验,无学历要求,民营,医疗/护理/卫生
https://jobs.51job.com/chifeng/140982940.html?s=sou_sou_soulb&t=0_0,主播,大连市重锦文化传媒有限公司,8千-1.6万,赤峰,1年经验,无学历要求,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/nanjing-yhtq/141499193.html?s=sou_sou_soulb&t=0_0,主播/直播/模特/歌手/驻唱/抖音,大连市重锦文化传媒有限公司,8千-1.6万,南京-雨花台区,1年经验,无学历要求,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/wuxi/141541519.html?s=sou_sou_soulb&t=0_0,主播,大连市重锦文化传媒有限公司,8千-1.6万,无锡,1年经验,无学历要求,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/jiujiang/141565024.html?s=sou_sou_soulb&t=0_0,主播,大连市重锦文化传媒有限公司,8千-1.6万,九江,1年经验,无学历要求,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/yinchuan/141566105.html?s=sou_sou_soulb&t=0_0,主播,大连市重锦文化传媒有限公司,8千-1.6万,银川,无需经验,无学历要求,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/chifeng/141621500.html?s=sou_sou_soulb&t=0_0,主播,大连市重锦文化传媒有限公司,8千-1.6万,赤峰,无需经验,大专,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/xian/142766212.html?s=sou_sou_soulb&t=0_0,主播,大连市重锦文化传媒有限公司,8千-1.6万,西安,无需经验,无学历要求,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/guangzhou-hpq/144055861.html?s=sou_sou_soulb&t=0_0,主播,广州万兔斯瑞广告有限公司,7千-1.4万,广州-黄埔区,无需经验,无学历要求,民营,互联网/电子商务
https://jobs.51job.com/shenyang-ddq/143720887.html?s=sou_sou_soulb&t=0_0,音频声优主播（不露脸）,山西予安传媒有限公司,1-2万,沈阳-大东区,1年经验,高中,合资,影视/媒体/艺术/文化传播
https://jobs.51job.com/shanghai-xhq/143720935.html?s=sou_sou_soulb&t=0_0,音频声优主播（不露脸）,山西予安传媒有限公司,1-2万,上海-徐汇区,1年经验,高中,合资,影视/媒体/艺术/文化传播
https://jobs.51job.com/guangzhou-byq/143721043.html?s=sou_sou_soulb&t=0_0,音频声优主播（不露脸）,山西予安传媒有限公司,1-2万,广州-白云区,1年经验,高中,合资,影视/媒体/艺术/文化传播
https://jobs.51job.com/guangzhou-pyq/140374834.html?s=sou_sou_soulb&t=0_0,淘宝主播,广州西旺食品供应链有限公司,5千-1万,广州-番禺区,3-4年经验,大专,民营,快速消费品(食品、饮料、化妆品)
https://jobs.51job.com/chengdu-chq/136025809.html?s=sou_sou_soulb&t=0_0,直播主播/公务员考试直播主播,成都一钉教育科技有限公司,0.8-1万,成都-成华区,1年经验,大专,民营,教育/培训/院校
https://jobs.51job.com/beijing/142908300.html?s=sou_sou_soulb&t=0_0,0基础音频主播（日结周结）,吉林此间无限文化传媒有限责任公司,8千-1.6万,北京,无需经验,无学历要求,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/beijing/142964396.html?s=sou_sou_soulb&t=0_0,线上音频歌手主播（不露脸）,吉林此间无限文化传媒有限责任公司,5千-1万,北京,无需经验,无学历要求,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/beijing/142908291.html?s=sou_sou_soulb&t=0_0,0基础音频主播（日结周结）,吉林此间无限文化传媒有限责任公司,8千-1.6万,北京,无需经验,无学历要求,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/beijing/142908290.html?s=sou_sou_soulb&t=0_0,0基础音频主播（日结周结）,吉林此间无限文化传媒有限责任公司,8千-1.6万,北京,无需经验,无学历要求,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/beijing/142908287.html?s=sou_sou_soulb&t=0_0,0基础音频主播（日结周结）,吉林此间无限文化传媒有限责任公司,8千-1.6万,北京,无需经验,无学历要求,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/beijing/142898188.html?s=sou_sou_soulb&t=0_0,线上音频主播（不露脸）,吉林此间无限文化传媒有限责任公司,8千-1.6万,北京,无需经验,无学历要求,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/beijing/142964393.html?s=sou_sou_soulb&t=0_0,线上音频歌手主播（不露脸）,吉林此间无限文化传媒有限责任公司,5千-1万,北京,无需经验,无学历要求,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/shaoyang/138533122.html?s=sou_sou_soulb&t=0_0,主播,湖南吉雅商贸有限公司,4-8千,邵阳,1年经验,高中,民营,贸易/进出口
https://jobs.51job.com/jinshuiqu/142781612.html?s=sou_sou_soulb&t=0_0,主播,河南省哇蛙鸭食品有限公司,5千-1万,郑州-金水区,无需经验,无学历要求,民营,餐饮业
https://jobs.51job.com/suzhou/143125099.html?s=sou_sou_soulb&t=0_0,电商主播,明基智能科技（上海）有限公司,5-7千,苏州,无需经验,本科,外资（非欧美）,计算机硬件
https://jobs.51job.com/xiaogan/142953085.html?s=sou_sou_soulb&t=0_0,电商主播,湖北香灿灿食品有限公司,5-8千,孝感,2年经验,大专,民营,快速消费品(食品、饮料、化妆品)
https://jobs.51job.com/xian/142728279.html?s=sou_sou_soulb&t=0_0,音频（不露脸）主播,沈阳煜时网络科技有限公司,1-1.5万,西安,1年经验,无学历要求,民营,娱乐/休闲/体育
https://jobs.51job.com/chongqing/142728855.html?s=sou_sou_soulb&t=0_0,音频（不露脸）主播,沈阳煜时网络科技有限公司,1-1.5万,重庆,1年经验,无学历要求,民营,娱乐/休闲/体育
https://jobs.51job.com/guangzhou-chq/136057749.html?s=sou_sou_soulb&t=0_0,直播主播,广州保税区怡壮贸易有限公司,6-8千,广州-从化区,无需经验,中技/中专,民营,贸易/进出口
https://jobs.51job.com/baoding/137272412.html?s=sou_sou_soulb&t=0_0,网络主播,河北玖科文化传媒有限公司,8千-1.5万,保定,无需经验,无学历要求,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/baoding/143587700.html?s=sou_sou_soulb&t=0_0,在家就能做的音频主播,河北玖科文化传媒有限公司,5千-1万,保定,无需经验,无学历要求,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/baoding/143798742.html?s=sou_sou_soulb&t=0_0,高新诚聘主播经纪人,河北玖科文化传媒有限公司,5千-1万,保定,1年经验,无学历要求,民营,影视/媒体/艺术/文化传播
https://jobs.51job.com/shanghai-sjq/144038991.html?s=sou_sou_soulb&t=0_0,高薪高提成抖音主播,安徽汉浩智能设备有限责任公司,7千-1.2万,上海-松江区,1年经验,无学历要求,民营,机械/设备/重工
https://jobs.51job.com/shanghai-jaq/143091959.html?s=sou_sou_soulb&t=0_0,主播,新视界眼科医院集团,6千-1.2万,上海-静安区,2年经验,大专,民营,医疗/护理/卫生
https://jobs.51job.com/changzhou-lys/123589307.html?s=sou_sou_soulb&t=0_0,网络主播,金纬机械溧阳有限公司,5-8千,常州-溧阳市,1年经验,大专,民营,机械/设备/重工
https://jobs.51job.com/hefei-jkq/140010614.html?s=sou_sou_soulb&t=0_0,直播主播,安徽砳石电子商务有限公司,5-7千,合肥-经开区,1年经验,大专,民营,互联网/电子商务
https://jobs.51job.com/shenzhen-lhq/144084717.html?s=sou_sou_soulb&t=0_0,电商主播,深圳市瑞海医疗器械有限公司,6千-1万,深圳-龙华区,1年经验,大专,民营,医疗设备/器械
https://jobs.51job.com/beijing-hrq/143528876.html?s=sou_sou_soulb&t=0_0,网络主播,北京佳和创世工贸有限公司,3-6千,北京-怀柔区,1年经验,本科,民营,汽车零配件
https://jobs.51job.com/kunming-gdq/140207914.html?s=sou_sou_soulb&t=0_0,短视频包装招主播,云南东澳控股有限责任公司,4-8千,昆明-官渡区,无需经验,无学历要求,民营,娱乐/休闲/体育
https://jobs.51job.com/kunming-gdq/140233391.html?s=sou_sou_soulb&t=0_0,视频主播无责4K,云南东澳控股有限责任公司,4-8千,昆明-官渡区,无需经验,无学历要求,民营,娱乐/休闲/体育
https://jobs.51job.com/kunming-gdq/140276304.html?s=sou_sou_soulb&t=0_0,次月过万4K无责招主播,云南东澳控股有限责任公司,4-8千,昆明-官渡区,无需经验,无学历要求,民营,娱乐/休闲/体育
https://jobs.51job.com/changshu/138939482.html?s=sou_sou_soulb&t=0_0,抖音主播,苏州晴雨沫电子商务有限公司,8千-1.2万,常熟,1年经验,大专,民营,互联网/电子商务
https://jobs.51job.com/shaoyang/138533122.html?s=sou_sou_soulb&t=0_0,主播,湖南吉雅商贸有限公司,4-8千,邵阳,1年经验,高中,民营,贸易/进出口
https://jobs.51job.com/guangzhou-byq/123251209.html?s=sou_sou_soulb&t=0_0,网红主播,广州市广御园食品有限公司,6千-1万,广州-白云区,2年经验,大专,民营,快速消费品(食品、饮料、化妆品)
